Spread,Is Favorite Home Team,Win Percent Diff,Average Time of Possession (Excluding OT) This Season,Average Time of Possession (Excluding OT) Last 3 Games vs. season average,Average Time of Possession (Excluding OT) Last 1 Game vs. season average,Average Time of Possession (Excluding OT) @ vs. season average,Completion Percentage This Season,Completion Percentage Last 3 Games vs. season average,Completion Percentage Last 1 Game vs. season average,Completion Percentage @ vs. season average,Extra Points Made per Game This Season,Extra Points Made per Game Last 3 Games vs. season average,Extra Points Made per Game Last 1 Game vs. season average,Extra Points Made per Game @ vs. season average,First Downs per Game This Season,First Downs per Game Last 3 Games vs. season average,First Downs per Game Last 1 Game vs. season average,First Downs per Game @ vs. season average,Fourth Downs per Game This Season,Fourth Downs per Game Last 3 Games vs. season average,Fourth Downs per Game Last 1 Game vs. season average,Fourth Downs per Game @ vs. season average,Giveaways per Game This Season,Giveaways per Game Last 3 Games vs. season average,Giveaways per Game Last 1 Game vs. season average,Giveaways per Game @ vs. season average,Opponent Interceptions Thrown per Game This Season,Opponent Interceptions Thrown per Game Last 3 Games vs. season average,Opponent Interceptions Thrown per Game Last 1 Game vs. season average,Opponent Interceptions Thrown per Game @ vs. season average,Kicking Points per Game This Season,Kicking Points per Game Last 3 Games vs. season average,Kicking Points per Game Last 1 Game vs. season average,Kicking Points per Game @ vs. season average,Kickoffs per Game This Season,Kickoffs per Game Last 3 Games vs. season average,Kickoffs per Game Last 1 Game vs. season average,Kickoffs per Game @ vs. season average,Net Punt Yards per Game This Season,Net Punt Yards per Game Last 3 Games vs. season average,Net Punt Yards per Game Last 1 Game vs. season average,Net Punt Yards per Game @ vs. season average,Opponent Fumbles per Game This Season,Opponent Fumbles per Game Last 3 Games vs. season average,Opponent Fumbles per Game Last 1 Game vs. season average,Opponent Fumbles per Game @ vs. season average,Interceptions Thrown Percentage This Season,Interceptions Thrown Percentage Last 3 Games vs. season average,Interceptions Thrown Percentage Last 1 Game vs. season average,Interceptions Thrown Percentage @ vs. season average,Passing First Downs per Game This Season,Passing First Downs per Game Last 3 Games vs. season average,Passing First Downs per Game Last 1 Game vs. season average,Passing First Downs per Game @ vs. season average,Passing Yards per Game This Season,Passing Yards per Game Last 3 Games vs. season average,Passing Yards per Game Last 1 Game vs. season average,Passing Yards per Game @ vs. season average,Points per Game This Season,Points per Game Last 3 Games vs. season average,Points per Game Last 1 Game vs. season average,Points per Game @ vs. season average,Punt Attempts per Game This Season,Punt Attempts per Game Last 3 Games vs. season average,Punt Attempts per Game Last 1 Game vs. season average,Punt Attempts per Game @ vs. season average,Rushing Attempts per Game This Season,Rushing Attempts per Game Last 3 Games vs. season average,Rushing Attempts per Game Last 1 Game vs. season average,Rushing Attempts per Game @ vs. season average,Takeaways per Game This Season,Takeaways per Game Last 3 Games vs. season average,Takeaways per Game Last 1 Game vs. season average,Takeaways per Game @ vs. season average,Third Down Conversion Percentage This Season,Third Down Conversion Percentage Last 3 Games vs. season average,Third Down Conversion Percentage Last 1 Game vs. season average,Third Down Conversion Percentage @ vs. season average,Touchdowns per Game This Season,Touchdowns per Game Last 3 Games vs. season average,Touchdowns per Game Last 1 Game vs. season average,Touchdowns per Game @ vs. season average,Turnover Margin per Game This Season,Turnover Margin per Game Last 3 Games vs. season average,Turnover Margin per Game Last 1 Game vs. season average,Turnover Margin per Game @ vs. season average,Yards per Game This Season,Yards per Game Last 3 Games vs. season average,Yards per Game Last 1 Game vs. season average,Yards per Game @ vs. season average,Yards per Pass Attempt This Season,Yards per Pass Attempt Last 3 Games vs. season average,Yards per Pass Attempt Last 1 Game vs. season average,Yards per Pass Attempt @ vs. season average,Target
17.5,1,0.34090909090909094,1,-6,0,2,2.6300000000000026,-13.25,-12.76,0.5700000000000001,1.7,-2.7,-4.3,-0.6,3.700000000000003,-6.6,-3.3,1,-0.2999999999999998,1.3,0.7,-0.2,-0.7,1.3,2.3,-0.4,0.10000000000000009,-0.6000000000000001,-1.9000000000000001,-0.19999999999999998,1.2999999999999998,-3.1,1.3,2.1,1.5,-2.1,-3.5,0.30000000000000004,-59.5,113.80000000000001,14.5,-14.5,0.20000000000000018,-0.5,-0.8,-0.6,-1.0099999999999998,1.0699999999999998,0.7899999999999999,-0.53,1.700000000000001,-1.7000000000000002,0.7,0.2,18.599999999999994,-58.4,54.6,20.5,12.100000000000001,-15.600000000000001,-27.9,-1.4,-1.4,3,1.5999999999999999,-0.6,9.2,-11.2,-2.8000000000000003,1,0.6000000000000001,-0.4,-2.4000000000000004,-0.4,17.669999999999998,-32.58,-27.85,5.2,1.7999999999999998,-2.2,-5.2,-0.6000000000000001,1.3,-1.7,-4.7,0,76.59999999999997,-134,-25.400000000000002,29,0.7000000000000002,-2.2,0.19999999999999996,0,4
9.5,0,0.27272727272727276,1,-2,1,2,6.090000000000003,13.1,24.1,-0.8,2,0,-1,-1.3,8.2,-0.8,0.20000000000000018,2.1,-0.5,-0.9,-2.5,-0.30000000000000004,0.30000000000000004,-0.3,-0.7,-0.2,-0.19999999999999996,-0.5,1.8,-0.1,1,-2,4,0.3,1.8000000000000007,-0.2,0.8,-0.3,-127.69999999999999,66,112.3,37.1,-0.6,0.09999999999999998,0.4,-0.3,0.19999999999999996,-0.77,0.19999999999999996,0.98,7.200000000000001,0.6,3.1999999999999997,1.4,94.19999999999999,-11.8,67.2,6.199999999999999,15.399999999999999,0.3999999999999999,0.40000000000000036,-5.699999999999999,-3.4,1.3,2.6,0.9,-1.2999999999999972,-3.6,1.7000000000000002,1.6,-0.10000000000000009,-0.4,1.9,-0.4,24.05,-2.2700000000000005,-13.830000000000002,-7.19,2.3,0.30000000000000004,-0.7,-1.1,-0.4,-0.09999999999999998,2.5999999999999996,-0.19999999999999998,108.10000000000002,-36.3,31.099999999999994,3.6000000000000005,1.1999999999999993,-0.7,1.5,-1.2,6
9.5,0,0.3913043478260869,1,-2,-4,1,6.57,7.180000000000001,18.830000000000002,-2.21,1.8,-1.5,-3.2,0.1,5.800000000000001,-5.199999999999999,-6.2,0.5,0.7,-0.6000000000000001,-0.29999999999999993,-0.1,-0.5999999999999999,0.8,2.4000000000000004,0.4,0.5,-0.19999999999999996,0.5,0.3,-0.2999999999999998,-3.6,-5.3,-2,1,-2.4,-3,-0.1,-3.200000000000017,29.8,-14.200000000000003,-23.6,-0.30000000000000004,0.7,-1.3,0,-3.17,2.46,4.83,2.05,4.699999999999999,1.3,2.7,-0.5,89.20000000000002,35.800000000000004,159.2,6.199999999999999,8.899999999999999,-14.4,-20.1,1.3,-0.10000000000000009,0.5,-1.1,-0.30000000000000004,-1.7000000000000028,-4.699999999999999,-7.7,1.2,0.6000000000000001,0.30000000000000004,-0.3999999999999999,0.09999999999999998,1.2999999999999972,2.85,1.3000000000000007,1.9599999999999997,1.5,-1.8,-2.5,0.5,1.3,-0.4,-2.6999999999999997,-0.19999999999999996,62.19999999999999,-71.39999999999999,34.2,32.199999999999996,0.5999999999999996,1.3,3.8000000000000003,-0.09999999999999998,5
14.5,0,0.3695652173913044,2,1,5,-1,3.3900000000000077,2.29,10.79,-0.9500000000000001,1.7,-0.6,-0.30000000000000004,-0.49999999999999994,8.100000000000001,0.3999999999999999,4.1,-0.30000000000000004,-0.7,0.30000000000000004,1.3,0.1,-0.19999999999999996,0.8,-1.2,0.19999999999999998,-0.20000000000000007,-0.49999999999999994,-0.19999999999999996,-0.4,1,-2.3000000000000003,2,-1.5,1.7000000000000002,-0.3,-0.30000000000000004,-0.8999999999999999,-101.9,68.8,-71.9,46.5,-0.6,0.8,0.4,0.19999999999999996,-1.5499999999999998,-0.3899999999999999,-4.99,0.65,7.400000000000002,1.8,2.4000000000000004,0.19999999999999996,116.1,21.099999999999998,-12.899999999999999,-19.5,13.3,2.6,2.3,-4.3,-2.6,1.7000000000000002,-1.6,1.2999999999999998,1.6999999999999993,0,15.7,-2.7,-0.19999999999999996,0.49999999999999994,0.7999999999999999,-0.3,23.01,-1.99,19.68,-11.5,2,0.7,0,-0.39999999999999997,0,-0.3,2,-0.6,140.8,8.400000000000002,36.8,-33.1,1.6999999999999993,-0.4,1.2,-1.2,6
10.5,1,0.16666666666666669,3,-1,-3,1,-4.219999999999999,-9.719999999999999,-21.57,2.68,0.2999999999999998,-0.09999999999999998,0.2999999999999998,1.1,4.700000000000003,-0.5999999999999999,-12.3,1.0999999999999999,-0.20000000000000007,-0.6,-0.20000000000000007,-0.3,0.10000000000000009,-0.2,-0.9,0.4,-0.20000000000000007,-0.2,-0.20000000000000007,0.30000000000000004,-0.5999999999999996,0,2.4000000000000004,-0.6,0.10000000000000053,-0.6000000000000001,-0.9,0.8999999999999999,-41.000000000000014,27.7,100.99999999999999,-62,-0.7000000000000001,-0.7,-1.7000000000000002,0.6,0.08000000000000007,-0.13,0.08000000000000007,0.46,4.199999999999999,3.2,-3.8,-0.39999999999999997,68,44.6,-38,10.100000000000001,4.200000000000003,-3.8,-12.8,7.5,-1,0.6,1.9999999999999998,-1.5,2.200000000000003,-8.1,-16.8,4.3,-0.3999999999999999,-0.7000000000000001,-1.4,0.5,8.979999999999997,-0.7799999999999999,-10.25,8.79,0.7000000000000002,-0.7,-2.3,1.3,-0.5,-0.5000000000000001,-0.5000000000000001,0.19999999999999998,79.79999999999995,-13.5,-145.2,51.4,0.2999999999999998,-0.7,-2.5,1.5,14
13.5,0,0.15999999999999998,0,-2,-6,-2,2.269999999999996,-3.3600000000000003,-14,-0.62,1.1,-0.6,-0.9,0.19999999999999998,4.599999999999998,-0.3999999999999999,-4.3999999999999995,1.0999999999999999,0.30000000000000004,0.30000000000000004,1.3,0.09999999999999998,-0.10000000000000009,0.5999999999999999,1.9,0.3,0.09999999999999998,-0.2,-0.9000000000000001,0.5,3.5,-6.2,-10.5,0.8,2,-2.4000000000000004,-4,0.19999999999999998,-84.9,34.7,118.10000000000001,-28.5,0.5999999999999999,-0.7,-0.4,0.2,0.8200000000000003,0.6099999999999999,6.66,-0.94,3,-2.5999999999999996,-11,2.4,54.30000000000001,-63.099999999999994,-161.7,50.9,11,-6,-15,2.6,-1.7999999999999998,0.8,3.2,-0.7,3.1999999999999993,-5.1,3.2,-4.4,0.8999999999999999,-1.1,-2.1,0.3,10.479999999999997,-7.51,-9.52,4.2,1.2999999999999998,-0.09999999999999998,-0.7,0.30000000000000004,1,-1.7,-4,0.09999999999999998,71.70000000000005,-28.3,-75.3,24.5,0,-2.3,-5.6,0.5,14
12.5,1,0.32,1,0,0,-1,6.43,-1.8299999999999996,3.58,0.99,1.7,1.3,-1.3,0.5,7.199999999999999,4.2,11.200000000000001,-0.8,-0.7,0.7,1.3,0.2,0.09999999999999987,1.0999999999999999,4.1,0.5,-0.30000000000000004,0.7000000000000001,-1.3,-0.3,1.0999999999999996,-0.30000000000000004,1.1,0.1,1.8000000000000007,0.4,-0.20000000000000007,0.3,-104.1,-94.1,-250.1,-45.800000000000004,-0.4,-0.8,0.6000000000000001,0.6,-0.6599999999999999,3.31,10.770000000000001,-0.06,6.600000000000001,2.2,8.6,-0.3,94.4,-1,93.4,7.800000000000001,13.7,6.4,3.7,3.6999999999999997,-2.8000000000000003,-2.4,-6.800000000000001,-1.2,-0.7000000000000028,-2.4000000000000004,-2.6999999999999997,-0.20000000000000018,-0.19999999999999996,0.49999999999999994,-1.2,0.10000000000000003,21.07,12.42,23.8,5.7299999999999995,2,1,0,0.5,-0.19999999999999998,-0.6,-5.2,-0.30000000000000004,104,16.3,130,14.400000000000002,1.1999999999999993,-0.2,0.6,1,3
9.5,0,0.2,2,2,3,4,5.009999999999998,-10.59,-9.84,1.11,0.7999999999999998,-1.5,-2.2,0.7000000000000001,0.3999999999999986,-1.2999999999999998,-0.5999999999999996,2.9,-0.2999999999999998,-0.8999999999999999,-2.3,0.09999999999999998,0,1.3,2,-0.6000000000000001,0.7,0,0.7,0.4,-0.5999999999999996,-0.9,-9.6,2.6999999999999997,0.2999999999999998,-1.4,-4.699999999999999,1.2,-17.400000000000006,57.199999999999996,105.6,-7.699999999999999,0.4,-0.6000000000000001,-0.6000000000000001,0.5,-0.96,4.45,4.49,-1.9,-0.09999999999999964,-0.10000000000000009,0.8999999999999999,0.8,2.799999999999983,-41.5,-72.2,2.8000000000000003,1.8000000000000007,-10.5,-25.2,7.1,-0.10000000000000009,1.2,2.9000000000000004,0,4.600000000000001,-0.7000000000000002,-2.4000000000000004,5,0.8,-0.2,-0.2,1.1,5.730000000000004,4.34,19.37,2.9800000000000004,0.3999999999999999,-1.6,-2.6,0.7000000000000001,0.8,-1.5,-2.2,1.7000000000000002,15.799999999999955,-99.19999999999999,-154.2,16.9,0.7999999999999998,-2.1,-4,-0.2,3
9.5,1,0.062307692307692286,0,-5,-11,-2,5.899999999999999,-3.8299999999999996,-4.3500000000000005,-5.67,0.6000000000000001,-0.8,0.6,-0.49999999999999994,3,-5,-10,-2.5,-0.40000000000000013,0.30000000000000004,-1.4000000000000001,-0.5,0,-0.7,-2,0.1,-0.20000000000000007,-1.2,-0.20000000000000007,0,-1.4000000000000004,-0.8,1.5999999999999999,0,0.5,-1.0999999999999999,-0.5000000000000001,-0.10000000000000003,-1.9000000000000057,-55.199999999999996,38.099999999999994,14.099999999999998,0.19999999999999996,-1.4,-3.8000000000000003,0.6,-0.3700000000000001,-0.6600000000000001,0.5399999999999998,-0.88,5.300000000000001,-2.6999999999999997,-4.699999999999999,-0.5,96.39999999999998,-43.3,-152.6,-22.3,5.200000000000003,-10.1,-3.8000000000000007,-1.2,0.10000000000000009,-1.2,1.1,0.09999999999999998,-5.899999999999999,0.40000000000000013,-1.9000000000000001,-5.5,-0.19999999999999996,-1.9,-1.2,0.2,5.039999999999999,0.75,-3.29,-3.2700000000000005,1,-1.5999999999999999,-1,-0.3,-0.2,-1.2000000000000002,0.8000000000000003,0.1,31.5,-28.1,-170.5,-39.699999999999996,1,0,0,-0.9,11
15.5,1,0.1346153846153847,0,4,9,0,-1.4200000000000017,11.29,21.5,-0.8400000000000001,1.4,1.8,5.4,0,1.7000000000000028,5.7,16.7,0.7,0.8999999999999999,-0.4,-0.1,0.1,0.10000000000000009,-1.6,0.1,0,0.8,0.4,0.7999999999999999,-0.4,-0.7999999999999998,1.6,3.2,1.1,0.5,1.2,3.5,0.2,-40.70000000000002,-21.1,-246.70000000000002,-23,-0.40000000000000013,-0.8,-0.40000000000000013,-0.1,0.3500000000000001,-3.22,-2.7800000000000002,-0.41000000000000003,1.5999999999999996,-0.7,1.6,1.5,56,-28.6,-13,22.299999999999997,6.599999999999998,10.9,34.599999999999994,0.20000000000000007,-0.8999999999999999,-0.30000000000000004,-5.9,-0.6000000000000001,0.6999999999999993,4.300000000000001,22.7,-1.7999999999999998,0.5999999999999999,0.6,0.6,-0.7,9.260000000000005,-6.220000000000001,41.4,0.8300000000000001,1.2000000000000002,1.5,5.2,-0.3,0.5,2.1999999999999997,0.5,-0.7,55,38.7,136,15.8,1.5000000000000009,-0.4,0.3,0,6
14.5,1,0.30769230769230765,1,-1,-2,-1,0.8100000000000023,-7.6899999999999995,-2.05,-0.12,1.5,-1.5,-1.5,0,0.6999999999999993,-1.0000000000000002,-4.3,-0.3,-1.4,-1.4,-0.3999999999999999,-0.6,-0.19999999999999996,1.1,-1.2,0.4,0.40000000000000013,0.4,-1.6,-0.5,1.0999999999999996,2.1,1.0999999999999996,-1.5,1.0999999999999996,-0.6000000000000001,-0.9000000000000001,-0.6,-23.900000000000006,48.1,-82.9,8.100000000000001,-0.09999999999999987,-0.1,-0.10000000000000003,0.1,-0.3700000000000001,0.5000000000000001,-3.2300000000000004,1.1500000000000001,-0.3000000000000007,-0.8999999999999999,-2.3,0.4,17.599999999999994,-25.4,-53.4,9,5.400000000000002,-9.600000000000001,-12.6,-1.3,-0.5999999999999996,1.1,-0.6000000000000001,0.10000000000000003,3.3000000000000007,-1,3.3000000000000003,-2,0.30000000000000004,0.30000000000000004,-0.7,-0.7000000000000001,9.970000000000006,-7.589999999999999,-3.67,-1.5499999999999998,0.7999999999999998,-1.9,-2.2,0,0.7,-0.6000000000000001,0.7000000000000001,-0.9,41.30000000000001,-59.4,-73.7,-1.5000000000000002,2,-1.9,-0.5,0.2,25
9.5,1,0.07692307692307687,6,0,-7,0,2.0799999999999983,0,5.44,-6.949999999999999,0.5999999999999999,0,-1.4,-0.3999999999999999,2,0,-10,4,1,0,-1,1,-1.4000000000000001,0,1.5999999999999999,-2.4000000000000004,0,0,0,1,4.6000000000000005,0,-3.4000000000000004,3.5999999999999996,2,0,-1,2,-47.69999999999999,0,37.3,-55.7,1.4000000000000001,0,-0.6000000000000001,-1.6,-1.8199999999999998,0,6.5600000000000005,-6.17,-1.3999999999999986,0,-6.4,5.6,16.399999999999977,0,-129.6,111.4,8.7,0,-13.3,9.7,-1,0,1,-2,16.400000000000002,0,-10.600000000000001,-8.600000000000001,1.0000000000000002,0,0,-1,20.7,0,-30.689999999999998,7.84,0.7000000000000002,0,-1.3,0.7,2.3,0,-1.7,1.3,95.60000000000002,0,-146.4,53.599999999999994,0.10000000000000053,0,-1.5,-0.6,3
14.5,1,0.1538461538461538,6,0,-8,-5,-4.920000000000002,0,8.46,-2.49,1.7,0,-0.3,-0.3,4,0,-2,-9,0,0,0,1,-0.39999999999999997,0,-0.39999999999999997,1.6,0.7,0,0.7,0.7,2.6999999999999993,0,0.7,0.7,1,0,0,-1,-2.6999999999999886,0,-33.7,97.3,-0.7,0,-0.7,1.3,0,0,0,0,3,0,-2,-1,63,0,-59,-123,6,0,4,-8,0,0,-1,2,5.700000000000003,0,-3.3,-8.3,0,0,0,2,6.5,0,0.25,-21.18,0.7000000000000002,0,0.7,-1.3,0.30000000000000004,0,0.3,0.3,69.30000000000001,0,28.299999999999997,-161.7,1.3999999999999995,0,1.9999999999999998,-2.5999999999999996,19
10.5,1,0.21428571428571425,1,-1,2,2,6.740000000000002,0.71,17.01,-10.54,1.9999999999999998,0,-1,1,2.5,-1.2,-2.5,2.5,0.19999999999999996,0.19999999999999998,1.2,0.2,0.19999999999999996,-0.8,0.2,-0.3,-0.19999999999999996,0.4,-0.19999999999999996,0.30000000000000004,-0.2999999999999998,-0.30000000000000004,-3.3,-1.3,1.2000000000000002,-0.09999999999999998,-2.8,0.2,-55.5,-0.1999999999999993,-1.5,20,0.30000000000000004,-0.4,-0.7,0.3,1.05,-2.08,-2.52,0.18999999999999995,1.1999999999999993,0.19999999999999996,1.2,0.19999999999999996,62.5,20.1,21.5,13.500000000000004,9.7,0.40000000000000013,-11.3,2.7,-1,0.3,0,0.5,9.799999999999997,-2.6,-2.1999999999999993,3.8,0,0.3,0,0,-0.740000000000002,-0.7899999999999998,-6.21,4.710000000000001,1.7999999999999998,0.2,-1.2,0.8,-0.2,1.2,-0.19999999999999996,0.30000000000000004,103.80000000000001,-5.5,-65.2,45.3,2.5,0.2,1.4,-0.5,18
12.5,1,0.14285714285714285,1,-2,8,-7,3.0799999999999983,-1.1399999999999997,11.06,-17.64,3.5,-0.2,1.5,-4.5,8.7,2.4,5.7,-3.3,-0.7,-1,0.30000000000000004,-3.2,-0.7,0,0.30000000000000004,0.30000000000000004,0.5,-0.2,0.5,-0.5,3.5,2.8,4.5,0,3.5,0.7999999999999999,1.4999999999999998,-2.5,-105.00000000000001,-1,-18.000000000000004,49.5,0.5,-0.5,0.5,-2,-2.3100000000000005,-0.61,0.71,0.5499999999999998,7.699999999999999,3.4000000000000004,4.7,2.2,176.3,75.7,61.3,16.799999999999997,26,3.3,9,-22.5,-2.3,0.10000000000000003,-0.30000000000000004,1.2,4.199999999999999,-4.2,14.2,-19.8,1.3,-0.4,1.3,-1.7,4.609999999999999,3.23,12.11,-9.28,3.7,0.10000000000000003,0.7,-3.8,2,-0.39999999999999997,1,-2,259,35.3,114,-172.5,4.1000000000000005,0.7,2,-2.8,15
10.5,1,0.2,4,-3,-2,-1,-0.20000000000000284,-3.94,-11.29,4.13,0.5999999999999996,-0.4,-1.4,0.10000000000000009,3.599999999999998,-4.7,0.5999999999999999,-3.9,0,0.3,0,0,0,0.7,3,0,-0.39999999999999997,0,0.6000000000000001,-0.4,1.8000000000000007,-1.2,-0.2,-0.19999999999999996,0.1999999999999993,-0.39999999999999997,1.2,-0.30000000000000004,-10.599999999999994,78.4,39.400000000000006,25.9,0.3999999999999999,0.4,2.4,-0.6000000000000001,1.94,-0.7,1.94,-0.44,2.200000000000001,-0.4,-2.8000000000000003,0.20000000000000007,34,4.4,-63,23.5,1.4000000000000021,-4.9,-4.6,-3.6000000000000005,-0.6000000000000001,1.7,0.4,0.9,6.400000000000002,-4.3,7.3999999999999995,-4.1,0.19999999999999996,0.19999999999999998,1.2,-0.3,12.18,-11.84,-7.819999999999999,-2.2600000000000002,0,-0.6,-1,-0.49999999999999994,0.19999999999999996,-0.5,-1.7999999999999998,-0.30000000000000004,52.80000000000001,-16.599999999999998,27.8,3.8000000000000007,-0.40000000000000036,-0.1,-1,0.7,11
9.5,0,0.169047619047619,-1,-2,-8,1,11.390000000000008,-2.12,-7.83,7.99,3,-0.7,-3,1.3,5.5,-2.8000000000000003,-6.5,3,-0.4,0.19999999999999998,-0.4,-0.19999999999999998,-2.1,0.30000000000000004,-0.09999999999999998,-0.6,1.3,0.3,-1.7,-0.7,2.4000000000000004,0.7,-0.6000000000000001,-2.3000000000000003,1.7999999999999998,-0.6,-3.1999999999999997,0,-111.80000000000001,-8.8,37.2,-7.800000000000001,-0.6,0,0.4,0.4,-3.62,0.05,4.71,0.46,3.3999999999999986,-0.6000000000000001,-2.5999999999999996,0.3999999999999999,73.69999999999999,-18.3,-104.3,29.200000000000003,14.399999999999999,-4,-24.6,2.4,-2.8,-0.2,1.2000000000000002,-0.3,1.8000000000000043,-4.9,-14.2,2.8,1,0.30000000000000004,-2,-0.7,15.949999999999996,-6.97,-13.600000000000001,12.149999999999999,2.2,-0.7999999999999999,-3.8,0.9,3.2,0.2,-1.8,0,86.30000000000001,-27.7,-168.70000000000002,-6,3.500000000000001,-0.8,-3.2,1.4,-2
13.5,1,0.26666666666666666,-3,0,1,-1,9.639999999999993,-3.66,-2.71,-13.73,2.8000000000000003,-0.20000000000000007,1.7999999999999998,-1.9000000000000001,4.199999999999999,3.2,8.2,1.2,-0.20000000000000018,-0.5,0.7999999999999999,-0.4,0,-0.4,0,0.5,-0.4,0.30000000000000004,-0.4,-0.6,0.40000000000000036,1.4000000000000001,-0.6,-1.8,2,0,2,-1.3,-116.4,-28.400000000000002,-71.39999999999999,18.799999999999997,0.6,-0.4,-0.4,-1.1,1,-0.7,-0.79,0.47,4,4.3,5,2.7,129.4,61.7,70.4,25.099999999999998,18.000000000000004,-0.9999999999999996,11,-12.200000000000001,-2.5999999999999996,-0.3,-1.6,0.2,3.1999999999999993,-2.4000000000000004,3.2,-6.8,0.19999999999999996,0.2,0.19999999999999996,-1,0.44999999999999574,6.220000000000001,12.95,-0.09999999999999964,3,-0.4,2,-1.7000000000000002,0.20000000000000007,0.6,0.19999999999999973,-1.5,219.20000000000005,-11.200000000000003,37.2,-72.10000000000001,4.5,0.29999999999999993,0.2,-1.8,21
14.5,1,0.13333333333333336,0,2,14,-7,3.8599999999999994,6.49,8.24,-10.4,2.6,-1.1,1.6,-1.2,5.600000000000001,-1.0999999999999999,2.6,-3.9,-1.4,0.29999999999999993,0.6,-2.4,-0.20000000000000018,0.10000000000000003,-2.2,0.4999999999999999,1.2000000000000002,0.19999999999999998,3.2,0.4,3.8,1.1,11.8,1.5,2.9999999999999996,-0.30000000000000004,4,0,-81.80000000000001,12.899999999999999,-173.8,33.4,1.4000000000000001,-0.6000000000000001,-0.6000000000000001,-0.09999999999999998,-0.75,0.22000000000000008,-3.25,1.21,4,0,1,-1.2,111.19999999999999,-37.8,-64.8,27.999999999999996,19.4,-5.300000000000001,15.4,-3.8999999999999995,-1.6,0.4,-3.6,1.2000000000000002,1.8000000000000007,-0.5,16.8,-7.9,2,0,3,0.5,13.590000000000003,-6.65,1.33,-1.99,2.5999999999999996,-1,0.6000000000000001,-0.8999999999999999,2.2,-0.10000000000000009,5.2,0,135.2,-38.800000000000004,15.200000000000001,-11.100000000000001,2.0999999999999996,-1.6,-0.5,-1,5
10.5,1,0.03125,3,4,1,0,5.8500000000000085,3.4699999999999998,4.29,-2.6600000000000006,1.8,0.8,0.8,-0.5,5.300000000000001,2.3,2.3,-1.2000000000000002,0.30000000000000004,0.30000000000000004,-1.7,-0.5,0.6000000000000001,-0.10000000000000003,0.6,0.4,0.10000000000000009,0.40000000000000013,0.10000000000000009,0.1,0.6000000000000005,4.6000000000000005,2.6,1.3,1.4000000000000004,1.7,0.4,0.6,-99.9,-51.2,5.1000000000000085,27.1,0.19999999999999996,0.19999999999999998,2.2,0.19999999999999998,0.9000000000000001,0.88,0.84,1.3,1.8000000000000007,1.5,0.8,-1.5,37.099999999999966,8.4,35.1,-7.600000000000001,11.100000000000001,6.3999999999999995,-0.9000000000000004,0.7999999999999998,-2.1,-1.1,-0.10000000000000009,0.9,1.1000000000000014,1.7999999999999998,-2.9,3.0999999999999996,-0.20000000000000018,0.8,1.8,1.1,5.07,1.6599999999999997,13.4,-2.61,1.7,0.29999999999999993,-0.29999999999999993,-0.09999999999999998,-0.7999999999999999,0.8999999999999999,1.2,0.7000000000000001,72,41.7,62,-17.5,0.9000000000000004,0.30000000000000004,0.9,-1.1,6
9.5,1,0.17647058823529416,1,1,5,1,6.460000000000008,4.34,17.91,-9.32,3,0.3,3,-2.6999999999999997,5.599999999999998,1.9000000000000001,14.6,-4.699999999999999,-0.09999999999999987,-0.09999999999999998,-2.0999999999999996,-0.39999999999999997,-0.30000000000000004,-0.3,-0.29999999999999993,-0.30000000000000004,0,0.4,0,0,2.2,1.5,8.2,-0.5,2.1999999999999997,1.2000000000000002,5.2,-1.8,-97.9,-30.6,-109.89999999999999,12.100000000000001,0,-0.7,0,-0.7,0.20999999999999996,-0.86,-2.92,0.14,4.799999999999999,0.5,8.8,-1.9,91.1,21.800000000000004,160.1,-29.900000000000002,19.9,5.2,31.9,-16.1,-2.6,-1.2999999999999998,-3.6,0.4,1.3000000000000007,-1.0999999999999996,13.299999999999999,-4.4,0.30000000000000004,0.6,0.30000000000000004,-0.4,6.780000000000001,-5.54,14.86,-2.3099999999999996,2.9999999999999996,0.7,4,-2.7,0.6,0.8999999999999999,0.6000000000000001,-0.1,168,30.4,288,-100,3.000000000000001,1,5.3,-0.8999999999999999,14
9.5,0,0.23529411764705882,3,-2,2,-4,8.480000000000004,-5.85,-7.699999999999999,3.25,1.2999999999999998,0.30000000000000004,-2.7,1,1.6999999999999993,-2.3,-6.300000000000001,1.1,-1.3,1,0.7,-1.1,0.3999999999999999,0.39999999999999997,-0.6,0.1,0.20000000000000007,0.2,0.19999999999999998,-0.10000000000000003,0.8999999999999995,-4.1,-3.1,-1.2,0.8000000000000007,-1.5,-3.2,0.7999999999999999,31.5,60.5,144.5,-1.2999999999999972,0.09999999999999998,0.10000000000000003,0.10000000000000009,-0.39999999999999997,0.18999999999999995,0.91,0.18999999999999995,0.9000000000000001,0,-2,-8,-0.3,36.69999999999999,-63,-198.3,14.4,6.299999999999997,-4.699999999999999,-21.7,9.3,0.8000000000000003,1.5,3.8,-0.5,6.299999999999997,1.7000000000000002,4.300000000000001,-0.19999999999999996,-0.09999999999999987,0.3,1.9000000000000001,-0.9,6.759999999999998,-2.27,-9.91,2.27,0.8000000000000003,-0.19999999999999996,-3.1999999999999997,1.5,-0.5,-0.2,2.5,-1,42.700000000000045,-60.6,-211.3,48.9,2.0999999999999996,-1.3,-6.3,1.6,7
