Spread,Win Percent Diff,Average Time of Possession (Excluding OT) This Season,Average Time of Possession (Excluding OT) Last 3 Games vs. season average,Average Time of Possession (Excluding OT) Last 1 Game vs. season average,Average Time of Possession (Excluding OT) @ vs. season average,Completion Percentage This Season,Completion Percentage Last 3 Games vs. season average,Completion Percentage Last 1 Game vs. season average,Completion Percentage @ vs. season average,Extra Points Made per Game This Season,Extra Points Made per Game Last 3 Games vs. season average,Extra Points Made per Game Last 1 Game vs. season average,Extra Points Made per Game @ vs. season average,First Downs per Game This Season,First Downs per Game Last 3 Games vs. season average,First Downs per Game Last 1 Game vs. season average,First Downs per Game @ vs. season average,Fourth Downs per Game This Season,Fourth Downs per Game Last 3 Games vs. season average,Fourth Downs per Game Last 1 Game vs. season average,Fourth Downs per Game @ vs. season average,Giveaways per Game This Season,Giveaways per Game Last 3 Games vs. season average,Giveaways per Game Last 1 Game vs. season average,Giveaways per Game @ vs. season average,Opponent Interceptions Thrown per Game This Season,Opponent Interceptions Thrown per Game Last 3 Games vs. season average,Opponent Interceptions Thrown per Game Last 1 Game vs. season average,Opponent Interceptions Thrown per Game @ vs. season average,Kicking Points per Game This Season,Kicking Points per Game Last 3 Games vs. season average,Kicking Points per Game Last 1 Game vs. season average,Kicking Points per Game @ vs. season average,Kickoffs per Game This Season,Kickoffs per Game Last 3 Games vs. season average,Kickoffs per Game Last 1 Game vs. season average,Kickoffs per Game @ vs. season average,Net Punt Yards per Game This Season,Net Punt Yards per Game Last 3 Games vs. season average,Net Punt Yards per Game Last 1 Game vs. season average,Net Punt Yards per Game @ vs. season average,Opponent Fumbles per Game This Season,Opponent Fumbles per Game Last 3 Games vs. season average,Opponent Fumbles per Game Last 1 Game vs. season average,Opponent Fumbles per Game @ vs. season average,Interceptions Thrown Percentage This Season,Interceptions Thrown Percentage Last 3 Games vs. season average,Interceptions Thrown Percentage Last 1 Game vs. season average,Interceptions Thrown Percentage @ vs. season average,Passing First Downs per Game This Season,Passing First Downs per Game Last 3 Games vs. season average,Passing First Downs per Game Last 1 Game vs. season average,Passing First Downs per Game @ vs. season average,Passing Yards per Game This Season,Passing Yards per Game Last 3 Games vs. season average,Passing Yards per Game Last 1 Game vs. season average,Passing Yards per Game @ vs. season average,Points per Game This Season,Points per Game Last 3 Games vs. season average,Points per Game Last 1 Game vs. season average,Points per Game @ vs. season average,Punt Attempts per Game This Season,Punt Attempts per Game Last 3 Games vs. season average,Punt Attempts per Game Last 1 Game vs. season average,Punt Attempts per Game @ vs. season average,Rushing Attempts per Game This Season,Rushing Attempts per Game Last 3 Games vs. season average,Rushing Attempts per Game Last 1 Game vs. season average,Rushing Attempts per Game @ vs. season average,Takeaways per Game This Season,Takeaways per Game Last 3 Games vs. season average,Takeaways per Game Last 1 Game vs. season average,Takeaways per Game @ vs. season average,Third Down Conversion Percentage This Season,Third Down Conversion Percentage Last 3 Games vs. season average,Third Down Conversion Percentage Last 1 Game vs. season average,Third Down Conversion Percentage @ vs. season average,Touchdowns per Game This Season,Touchdowns per Game Last 3 Games vs. season average,Touchdowns per Game Last 1 Game vs. season average,Touchdowns per Game @ vs. season average,Turnover Margin per Game This Season,Turnover Margin per Game Last 3 Games vs. season average,Turnover Margin per Game Last 1 Game vs. season average,Turnover Margin per Game @ vs. season average,Yards per Game This Season,Yards per Game Last 3 Games vs. season average,Yards per Game Last 1 Game vs. season average,Yards per Game @ vs. season average,Yards per Pass Attempt This Season,Yards per Pass Attempt Last 3 Games vs. season average,Yards per Pass Attempt Last 1 Game vs. season average,Yards per Pass Attempt @ vs. season average,Target
7,0.14285714285714285,3,1,9,5,1.3399999999999963,5.07,5.950000000000001,0.8800000000000003,0.5,0.8,2.5,-0.1,3,-3,1,3.5,0.19999999999999996,-0.7999999999999999,-0.8,0,0,1,2,0.4,0.10000000000000009,-0.6,1.1,0,2.3,-0.3999999999999999,1.3,1.6,0.8999999999999995,-0.10000000000000003,0.8999999999999999,0.3,-28.5,9.200000000000003,-0.5,-3.6000000000000014,1.4,0,0.4,0.30000000000000004,-0.15000000000000036,0.24,0.19000000000000006,0.99,0.29999999999999893,0.7,0.29999999999999993,0.8,-16.5,26.2,98.5,-23.2,4.5,3.8,15.5,0.40000000000000013,-0.5,0.2,0.5,-0.10000000000000003,10.499999999999996,-4.5,10.5,9.1,0.9000000000000001,-0.4,1.9,0.2,7.779999999999998,0.3500000000000001,-4.120000000000001,-0.7500000000000002,0.3999999999999999,0.7,2.4,-0.2,1,-1.2999999999999998,0,-0.1,31.899999999999977,-1.1000000000000014,134.9,29.699999999999996,-0.39999999999999947,2.4000000000000004,4.2,-0.3,1
3,-0.04761904761904767,1,2,1,2,7.049999999999997,-5.1,-11.85,-1.6900000000000002,-0.30000000000000027,-0.30000000000000004,-3.3000000000000003,0.3,-3.8000000000000007,2.6,4.2,0.19999999999999996,-0.19999999999999996,-0.8,-1.2,-0.4,0.10000000000000009,1.1,3.1,-0.29999999999999993,-0.19999999999999996,1.2,-0.2,0.8,0.5999999999999996,-0.39999999999999997,6.6000000000000005,2.4,0.5,-0.49999999999999994,-0.5,0.8999999999999999,7.900000000000006,17.599999999999998,-107.1,-6.500000000000001,0.4999999999999999,0.2,1.5,0.5,-0.6399999999999999,2.87,6.680000000000001,1.22,-1.0999999999999996,1.2,0.8999999999999999,-1.3,-25.80000000000001,31.5,67.2,-22.799999999999997,-0.3999999999999986,-1.4,-12.399999999999999,3.8,0.10000000000000053,0.7999999999999999,-2.9,0.10000000000000003,-6.800000000000001,4.9,-6.8,4.8,0.19999999999999996,1.2,1.2,1.2,6.050000000000004,-5.25,-7.800000000000001,-3.8,-0.19999999999999973,-0.2,-3.1999999999999997,0.2,0.09999999999999998,0.10000000000000003,-1.9000000000000001,1.5,-44,49.7,95,11.6,-1,0.8,-0.30000000000000004,-0.3,1
6.5,0,-1,-1,0,-3,-4.6499999999999915,-3.95,3.209999999999999,-4.069999999999999,0.20000000000000018,-1.5,-0.8,-0.4,2.5,-2.8000000000000003,-1.5,-2.7,0.9,0.19999999999999998,0.9,0.7,0.2999999999999998,1.6,2.3,0.7,0.09999999999999998,0.1,1.1,-0.09999999999999998,1.0999999999999996,0.3999999999999999,0.10000000000000009,-1.9,0.5,-1.0999999999999999,-0.4999999999999999,-0.9000000000000001,-44.69999999999999,-39.4,-10.700000000000003,-5.5,0.10000000000000009,0.5,1.1,0.1,-0.3200000000000003,2.85,2.54,1.64,-1,-2,5,-2.2,-8.099999999999994,-32.7,39.9,-20.7,4.5,-8.2,-2.5,-3.3,-1.4,-0.40000000000000013,0.5999999999999999,-0.2,1.9000000000000021,-1.7999999999999998,-8.1,-3.9000000000000004,0.30000000000000004,0.30000000000000004,2.3,-0.5,-2.480000000000004,-14.559999999999999,-38.379999999999995,-8.18,0.5,-1.5,-0.5,-0.3,0,-1.3,0,-1.2,34.89999999999998,-33.400000000000006,-4.099999999999994,-35.7,-0.39999999999999947,-1.1,-2.2,-0.30000000000000004,0
6,0.14285714285714285,4,1,6,0,3.789999999999999,0.009999999999999787,2.4399999999999995,-3.3400000000000003,0.30000000000000004,0,0.29999999999999993,-0.6,3.1000000000000014,-0.6000000000000001,5.1,-1.2,-0.30000000000000004,-0.6,-0.3,0.4,-0.19999999999999996,-0.5,-2.2,0.6,0.09999999999999998,-0.49999999999999994,-0.9,-0.2,1.4000000000000004,-0.9,1.4,-0.9000000000000001,0.7000000000000002,-0.3,0.7,-0.8,-60.10000000000002,29.6,6.899999999999999,43.6,0.30000000000000004,0,-0.7,0.7,0.5,-1.9900000000000002,-5.0600000000000005,0.45999999999999996,1,-0.7000000000000002,1,-0.2,1.8000000000000114,-19.599999999999998,-36.2,-25.5,3,-1.3,3,-4.5,-1.5,0.8,0.5,0.7,6,1,12,-2.2,0.8,-0.5,-2.2,0.6,2.8700000000000045,3.81,10.01,-5.609999999999999,0.30000000000000004,0,0.29999999999999993,-0.6,0.8999999999999999,-0.09999999999999998,-0.09999999999999998,-0.1,30.100000000000023,-0.5,64.1,-47,1.4000000000000004,-0.9,0.4,-0.4,1
3.5,0.1428571428571429,3,0,-7,-1,-1.8399999999999892,2.48,10.309999999999999,-6.51,0.10000000000000009,-0.6,0.1,-1.1,-2.8999999999999986,-2.9000000000000004,-5.9,-2.3,-0.20000000000000007,0.4,0.7999999999999999,0,-0.30000000000000004,-0.6,-0.30000000000000004,0.7,0.19999999999999996,-0.5,-0.8,-0.19999999999999998,0.2999999999999998,-0.3999999999999999,0.30000000000000004,-0.8999999999999999,-0.10000000000000053,-0.7,-0.09999999999999998,-1.3,22.799999999999983,71.5,88.8,5.6,0.30000000000000004,1.3,1.3,0.09999999999999998,-0.94,-1.3599999999999999,-1.8499999999999999,0.99,-1.8000000000000007,1.9,4.2,-3.2,-21.900000000000034,16.1,197.10000000000002,-78.1,0,-7.4,0,-10.4,1,1.7000000000000002,2,-0.2,0.6000000000000014,0.6,-14.4,-1.8,0.30000000000000004,0,0.3,-0.3,-6.189999999999998,-7.3500000000000005,-18.369999999999997,-1.93,-0.10000000000000009,-1.1,-0.1,-1.5,0.6000000000000001,0.6000000000000001,0.6000000000000001,-1,-27.200000000000045,24.1,111.80000000000001,-56.4,0.40000000000000036,-0.19999999999999998,3.2,-1.4,0
2.5,0.023809523809523836,-2,2,-2,2,-1.6400000000000006,-7.1499999999999995,3.76,1.2,-0.3999999999999999,-0.1,0.6,0.4,-2.3999999999999986,-1.0999999999999999,-0.3999999999999999,-0.40000000000000013,0.10000000000000009,-0.9,-0.8999999999999999,0.09999999999999998,-0.3999999999999999,1.9,0.6,-0.4,0.09999999999999998,-0.6,0.09999999999999998,0.3,0.10000000000000053,-1.5999999999999999,-1.9000000000000001,0.9000000000000001,0,-1,-1,-0.2,12.900000000000006,75.3,70.9,31.3,-0.3999999999999999,0.8999999999999999,-0.39999999999999997,0.39999999999999997,0.8900000000000001,4.73,3.6,-0.9199999999999999,-2.3000000000000007,-2.7,1.7000000000000002,0.10000000000000009,-38.30000000000001,-29.3,50.7,-14.299999999999999,-1.1000000000000014,-6.1,-5.1,-0.30000000000000004,0.39999999999999947,2,2.4000000000000004,0.6,-1,3,-0.9999999999999999,2.4000000000000004,-0.19999999999999996,-0.2,0.8,0.19999999999999996,-4.560000000000002,-2.5900000000000003,-19.94,4.15,-0.30000000000000004,-0.6,-0.30000000000000004,-0.10000000000000003,0.2,-2.1,0.19999999999999996,0.6,-18.19999999999999,-6.199999999999999,64.8,-2,-1,0.19999999999999998,1.2,-0.6,1
3,-0.04761904761904767,-1,-1,-3,-1,0.2600000000000051,3.81,6.4399999999999995,-1.6600000000000001,0.10000000000000009,-0.19999999999999996,1.1,-1.5,-2.1999999999999993,4.8,2.8,-3,-0.20000000000000007,-0.2,0.8,0.4,-0.10000000000000009,0.9,0.8999999999999999,0.7,0.2999999999999998,-0.09999999999999998,0.30000000000000004,0.09999999999999998,-2.5999999999999996,-2.9,1.4,-4.2,0,-1,1,-2.4000000000000004,-30.099999999999994,16.599999999999998,38.89999999999999,-18.700000000000003,0.30000000000000004,-1,0.30000000000000004,0.1,-0.2899999999999998,2.6500000000000004,1.6,1.38,-2.0999999999999996,3.2,9.899999999999999,-3.7,-10.699999999999989,5,131.3,-53.3,-0.29999999999999716,-4.6000000000000005,9.7,-15.5,-0.7000000000000002,0,0.30000000000000004,-0.3,-2.8000000000000007,-2.8,-14.8,-1.4,0.30000000000000004,-1.1,0.30000000000000004,0.10000000000000003,1.4400000000000048,-1.1900000000000004,-10.25,-2.8,0.3999999999999999,-0.30000000000000004,1.4,-1.8,0.3999999999999999,-1.9,-0.6,-0.6000000000000001,-17.099999999999966,0.29999999999999716,59.9,-57.7,1.2999999999999998,-0.8,0.7000000000000001,-0.8,1
3,0.06818181818181823,-5,-4,-2,-2,-3.8899999999999935,-12.07,-20.15,-1.6400000000000001,-0.5,-1.1,-1.5,-1.7,-5.100000000000001,2.2,11.9,-4.1,-0.30000000000000004,0.1,0.7,-0.1,0,1,-1,-0.09999999999999998,0.30000000000000004,-0.10000000000000003,-0.7,-0.7,-1,1.4,7,-1.2,-0.5,0.2,2.5,-1.7,53.400000000000006,-42.3,-119.6,20.400000000000002,-0.09999999999999987,-1.4,-2.1,0.7,1.7200000000000002,0.7699999999999998,-5.54,-0.7200000000000001,-4.9,-0.20000000000000018,10.1,-2.9,-80.20000000000002,24.200000000000003,178.79999999999998,-76.2,-5,-2,13,-12.9,0.7000000000000002,-1.3,-3.3,0.3,2.8000000000000007,-7.6,-2.2,-2.5,0.19999999999999996,-0.5,-0.7999999999999999,-0.5,-3.3900000000000006,-10.21,-5.98,-1.19,-0.7000000000000002,-0.7,0.3,-1.9,0.19999999999999998,-1.5,0.19999999999999996,-0.30000000000000004,-73.69999999999999,0,176.3,-71.9,-0.8000000000000007,-0.9,0,-1.4,0
9.5,0.06818181818181818,0,5,9,2,10.819999999999993,-7.239999999999999,-8.12,-0.6299999999999999,1.2,0.2,-2.8,0.7,4.900000000000002,3.6,7.9,0.40000000000000013,0,0,1,0.2,0,2,1,0,-0.10000000000000009,-0.8,-2.1,0.1,0.5,-0.5,2.5,-0.5,0.9000000000000004,-0.09999999999999998,-1.1,-0.30000000000000004,-34.29999999999998,-28.299999999999997,-209.3,16.5,-0.9,-0.2,1.1,-0.6,-0.33999999999999986,4.140000000000001,2.52,-0.04,3.5,-0.8,0.5,0,78.09999999999997,0.10000000000000009,-1.8999999999999986,-12.1,7.899999999999999,0.8999999999999999,-14.1,0.6,-1.6,0.7000000000000001,-1.6,0.6000000000000001,-0.09999999999999787,5.6,6.8999999999999995,2.1,-0.2999999999999998,-1,-2.3,-0.5,9.520000000000003,1.77,13.27,3.7299999999999995,1.2999999999999998,0.3,-2.7,0.30000000000000004,-0.3,-2.9,-3.3,-0.5,101.40000000000003,37.400000000000006,56.4,0.7000000000000028,0.6000000000000005,-0.5,-3.4000000000000004,-0.30000000000000004,0
4,0.13636363636363635,-2,4,6,0,3.739999999999995,-4.21,-13.84,-2.58,0.3999999999999999,-0.6,-2.5999999999999996,-0.6,-0.5,0.19999999999999973,5.5,-1.3,-0.30000000000000004,-1,-0.30000000000000004,0.9,-0.5,-0.5,0.5,-1,0.6000000000000001,0.6,0.6,0.1,0.6000000000000005,-0.4,0.6,-0.20000000000000007,0.5,-0.8,-1.5,-0.8999999999999999,-4.699999999999989,17,-126.7,34.8,0.19999999999999996,0.9,0.19999999999999996,0.49999999999999994,-0.08999999999999986,0.8099999999999999,7.6,-2.2,1.0999999999999996,-1.5999999999999999,-1.9,-1.1,23,-30.699999999999996,-46,-18.8,3.599999999999998,-6.1,-14.399999999999999,-6,0.09999999999999964,1.1,-1.9,0.5,-5.5,7.5,19.5,-1.7000000000000002,0.6000000000000001,1.3,0.6,0.3,-3.9199999999999946,0.20999999999999996,6.390000000000001,-8.16,0.3999999999999999,-0.8999999999999999,-2.6,-0.9,1.1,1.8,0.09999999999999998,1.4,-10.599999999999966,8.700000000000003,105.39999999999999,-26.5,0.6000000000000005,0.5,-1,-0.6,1
3,0,-1,1,2,-2,3.1500000000000057,-5.55,-6.99,4.32,-0.19999999999999973,0.8,1.8,-0.1,-0.20000000000000284,-0.2,7.800000000000001,-2.3,-0.19999999999999996,-0.20000000000000007,-0.19999999999999996,0.5,0.19999999999999996,-0.8,-0.8,0.30000000000000004,0.20000000000000007,0.8999999999999999,0.19999999999999998,0.4,-0.40000000000000036,1.6,4.6,-1,-0.2999999999999998,1,3.7,-0.3,1.700000000000017,2.6999999999999993,-161.3,31.1,0,0.6,0,-0.30000000000000004,0.13000000000000012,-1.77,-2.73,0.94,1.6999999999999993,-1.3,5.699999999999999,-0.5,-18.5,-24.5,-10.5,-5.699999999999999,-2.1999999999999993,2.4,14.8,-0.9000000000000001,0.3999999999999999,0.4,-2.6,0.2,-3,8.7,11,-4.5,0.30000000000000004,1.3,1.3,0.2,-2.6899999999999977,6.609999999999999,17.18,-8.280000000000001,-0.2999999999999998,0.3,1.7,0.1,0,2,2,-0.2,-29.900000000000034,29.099999999999998,29.1,-23.3,-0.8000000000000007,0.30000000000000004,-0.2,0.1,0
10.5,0.27272727272727276,4,2,0,-2,2.299999999999997,-0.5500000000000003,-21.54,-9.309999999999999,-0.20000000000000018,0.19999999999999996,-3.2,-0.4,1.9000000000000021,-3.8,-12.1,-1.7,0.30000000000000004,-1,-0.7,0.19999999999999998,-0.8,0.19999999999999998,-0.8,0,0.4,0.4,1.4000000000000001,0.5,0.6000000000000005,0,-2.4000000000000004,0.39999999999999997,0,0,-3,0,17.80000000000001,25.200000000000003,119.8,34.7,0,1.4,0,0.5,-1.4499999999999997,-0.09999999999999998,2,-0.87,2.200000000000001,-0.4,-9.8,-0.6,32.39999999999998,25.4,-162.6,-3.700000000000003,1,2.4,-20,-1.7999999999999998,-0.20000000000000018,0.39999999999999997,2.8,0.8,2.5,2.9000000000000004,4.5,-1.9,0,0.6,0.9999999999999999,0.6,2.3200000000000003,-0.1900000000000004,-21.169999999999998,-5.77,0,0.4,-3,-0.29999999999999993,0.8,0.4,1.8,0.6,30.69999999999999,-6.6,-180.29999999999998,-14.299999999999999,0.20000000000000018,1.5,-1.9,-0.4,1
9,0.09090909090909094,1,-2,-7,0,4.219999999999999,1.7500000000000002,9.06,-5.67,1.7000000000000002,1.7000000000000002,1.7000000000000002,-0.6000000000000001,6.199999999999999,-1.2000000000000002,0.19999999999999973,-1.9,0.09999999999999998,-0.19999999999999996,0.10000000000000009,0.29999999999999993,-0.30000000000000004,-0.8999999999999999,0.7,-0.09999999999999998,-0.30000000000000004,0,0.7,0.4,-1.5999999999999996,0.40000000000000013,-4.6000000000000005,0.6,0.40000000000000036,1,-0.6000000000000001,-0.09999999999999998,-34.5,-4.099999999999994,36.5,36.1,-0.09999999999999987,-0.7999999999999999,-0.09999999999999998,0.8999999999999999,-0.019999999999999796,0.31,6.43,1.04,3.8000000000000007,-0.5,1.7999999999999998,-0.09999999999999998,82.59999999999997,13.299999999999997,89.60000000000001,-2.9999999999999996,8.100000000000001,7.3999999999999995,5.1,-2.7,-0.7999999999999998,-0.40000000000000013,0.2,1.4,1.2999999999999972,-2.7,-13.700000000000001,-0.9000000000000001,-0.8,-0.1,-0.7999999999999999,1,9.469999999999999,-3.48,-20.06,-8.24,1.5999999999999996,1.2000000000000002,1.6,-0.6000000000000001,-0.5,0.8,-1.5,1.2,94,-31.000000000000004,-7,-18.700000000000003,1.0999999999999996,0.40000000000000013,1.9,-1,0
13.5,0.18181818181818182,0,-1,1,-3,-0.3100000000000023,4.1,9.7,-0.3400000000000001,0.8999999999999999,-0.39999999999999997,0.9,-1.7,0.8999999999999986,-1.7000000000000002,-1.0999999999999999,-1,-0.20000000000000007,0.09999999999999998,0.8,0.5,-0.8,0.49999999999999994,0.19999999999999996,0,0.10000000000000009,1.4000000000000001,2.1,-0.2,0.40000000000000036,2.0999999999999996,3.4000000000000004,-3.5,1.4000000000000004,0.09999999999999998,1.4,-2,-47.599999999999994,78.4,42.400000000000006,6.5,0,-0.3,1,-0.4,-1.34,0.20999999999999996,1.1,0.6799999999999999,-0.9000000000000004,0.7,-0.8999999999999999,-1,-7.800000000000011,-24.500000000000004,2.200000000000003,-59.3,7.399999999999999,-2.9,10.4,-14.5,-1,1.4,0.9999999999999998,0.49999999999999994,1.8000000000000007,1.0999999999999996,6.800000000000001,-3.2,-0.10000000000000009,0.8999999999999999,2.9,-0.5,3.5899999999999963,-8.870000000000001,-11.48,-7.380000000000001,1.0999999999999996,-0.8999999999999999,1.1,-1.9,0.8,0.4,2.8,-0.4,3.8999999999999773,-47.4,25.900000000000006,-76,1.1999999999999993,-0.8,0.2999999999999998,-1.7000000000000002,0
6,-0.17391304347826092,0,-3,-2,-2,5.089999999999996,0.8799999999999999,-17.64,-4.58,0.5,-2.9000000000000004,-0.5,-0.7,-0.6999999999999993,-2,-1.7000000000000002,-1.4000000000000001,0.39999999999999997,0.09999999999999998,0.39999999999999997,0.1,0.5,0.8,0.5,0.5,-0.4,-1.7000000000000002,-1.4000000000000001,-0.2,-0.5,-1.9,4.5,-2.2,0,-2.5999999999999996,0,-1,4.800000000000011,-20.5,12.799999999999997,1.7999999999999998,0.9000000000000001,-1.5,-0.10000000000000003,0,1.1800000000000002,1.8399999999999999,1.1800000000000002,1.17,-0.5999999999999996,0.3999999999999999,-2.6,-1.1,-37.400000000000006,-12.4,-10.4,-55.9,0.6999999999999993,-19.9,-6.300000000000001,-5.6,-0.5999999999999996,0,-0.6,0.4,0.9000000000000021,-4.5,3.8999999999999995,-2.1,0,-2.3,0,-0.19999999999999998,-5.119999999999997,-13.95,-15.12,-3.99,0.20000000000000018,-3.1,-1.8,-0.6,-0.5,-3.1,-0.5,-0.7,-8.100000000000023,-39.7,28.900000000000002,-61,-0.09999999999999964,-0.6,-1.8,-0.7,0
7,0.04347826086956519,0,-3,-7,1,-3.680000000000007,-8.09,-0.26000000000000023,2.52,0.8000000000000003,-1.2,-2.1999999999999997,0.1,1.6999999999999993,-4.7,-4.300000000000001,-0.7000000000000001,0.10000000000000009,1.5,3.1,-0.2,0.19999999999999996,-0.2,1.2,-0.5,0.7999999999999999,0.8,-1.2000000000000002,0.4,0.10000000000000053,-3.9,-17.9,0.5,0.2999999999999998,-2.3,-7.7,0.3,-3.1999999999999886,60.2,-33.2,47.900000000000006,-0.30000000000000004,1.4,-0.3,0.3,-0.6799999999999997,-0.44999999999999996,2.5500000000000003,-1.6800000000000002,1.799999999999999,-3.5,-0.20000000000000007,-0.09999999999999998,-6.599999999999994,-74.6,-87.60000000000001,-0.8000000000000007,3.6999999999999993,-12.3,-32.3,1.9000000000000001,0,2.4,2,0.7999999999999999,3.6000000000000014,-8.7,-14.399999999999999,-0.6,0.5,1.2000000000000002,-2.5,0.7,11.75,-16.310000000000002,-7.6899999999999995,0.020000000000000018,0.6000000000000001,-1.4,-2.4,0.2,0.39999999999999997,1.4,-3.5999999999999996,1.5,-6,-107.4,-202,0.3999999999999986,-1.0999999999999996,-1.2,-0.7,0.2,1
9,0.13043478260869568,0,-2,-5,-1,-1.230000000000004,3.25,4.83,0.3799999999999999,0.8999999999999999,-0.09999999999999998,-0.10000000000000009,-0.19999999999999998,2,-3.3,-6,-2.9000000000000004,-0.19999999999999996,-0.19999999999999998,0.8,0.2,-0.5999999999999999,-0.8999999999999999,-2.5999999999999996,0.5,0.09999999999999998,0.09999999999999998,0.1,0.4,1.5999999999999996,0.6000000000000001,-2.4,-3.4000000000000004,1,0.40000000000000013,-0.9999999999999999,-1,23.299999999999983,16,32.3,19.799999999999997,-0.10000000000000009,-0.09999999999999998,-1.1,0,-0.5700000000000001,-0.17,-2.84,1.04,1.799999999999999,-2.5,-1.1999999999999997,-3,54.900000000000034,-37.1,-69.1,-28.099999999999998,6.600000000000001,2.3,-3.3999999999999995,-4.800000000000001,0.5,-0.2,0.5,0.2,2.5,-1.2000000000000002,-9.5,-1.4,-0.09999999999999987,0.20000000000000007,-0.09999999999999998,0.30000000000000004,3.1400000000000006,0.029999999999999805,-7.279999999999999,-3.49,1,0.3,0,-0.09999999999999998,0.5,1.1,2.5,-0.30000000000000004,48.099999999999966,-52.9,-99.89999999999999,-35,0.6000000000000005,0.3,0.3,-0.1,1
11,0.2173913043478261,3,9,6,4,5.059999999999995,4.98,16.959999999999997,-4.8,0.7,1,1.7,-1,4.1,6.800000000000001,4.1,-0.7,-0.19999999999999996,-0.9,-1.2,0.4,-0.8,-0.5,-2.8,0.10000000000000003,-0.2,0.5,1.8,-0.4,1.4000000000000004,0.7,5.4,-0.8,1.2000000000000002,0.9,3.2,-0.8999999999999999,-84.39999999999998,-41,-44.400000000000006,65.30000000000001,0,0,-1,0.30000000000000004,-1.44,-0.78,-4,-0.48,0.3000000000000007,0.9,0.30000000000000004,1.3,-21.100000000000023,-18.1,-40.099999999999994,7.4,6.999999999999998,6.3,17,-6.4,-1.9000000000000004,-0.9,-0.8999999999999999,1.2,6.699999999999999,15.3,20.7,-0.3999999999999999,0,0,2,-0.1,7.830000000000005,21.81,11.120000000000001,-1.0400000000000005,0.9000000000000001,0.8999999999999999,1.9,-1,0.7999999999999999,0.5,4.800000000000001,-0.2,34.19999999999999,57.8,-25.799999999999997,-8,1.0999999999999996,0.1,2.7,-0.7,1
14,0.2608695652173913,3,-1,0,-1,4.180000000000007,-11.370000000000001,-21.58,4.2,1.4,-1.6,-1.6,0,4.899999999999999,-4.1,-4.1,-0.9000000000000001,0.09999999999999987,0.8,1.1,0.6000000000000001,-0.7,-0.4,-0.7,0.4,0.19999999999999996,-0.5,0.19999999999999996,0.1,3.8,-0.20000000000000007,6.8,-1.9,1.9,-0.8,0.9,-0.5,-97.10000000000002,50.2,-114.1,19.7,0,2,-1,0.6000000000000001,-1.6600000000000001,-0.84,-2.19,-0.33000000000000007,1.8999999999999986,-2.1,-3.0999999999999996,0.09999999999999998,39.900000000000006,-53.800000000000004,-36.1,12.299999999999999,12.099999999999998,-5.9,-2.9,-1.1,-2.7,1,-2.7,0.4,6.100000000000001,-3.3,-2.9,-3.1,0.09999999999999987,1.1,0.09999999999999987,-0.1,9.730000000000004,-18.82,1.3900000000000001,-3.88,1.4000000000000001,-1,-1.6,0.1,0.8,1.5,0.7999999999999999,-0.5,79.19999999999999,-98.1,-105.8,-0.9000000000000004,0.9000000000000004,-2.2,-2.2,0.5,0
3.5,0.10869565217391308,4,-2,-9,4,2.1199999999999974,-5.21,-10.24,-1.5400000000000003,0,-1.4,-3,0.8999999999999999,4,-3.7,-5,1.0999999999999999,-0.10000000000000009,0.6000000000000001,0.8999999999999999,0.1,-0.7000000000000002,1,2.3,-0.09999999999999998,0,0.7,-1,0.3,1.4000000000000004,0,-4.6,0.7,0.2999999999999998,-1,-3.7,0.6,1.5999999999999943,98.9,155.6,-6.700000000000001,0.30000000000000004,0.30000000000000004,2.3,0.3,-1.3400000000000003,0.10999999999999993,3.79,-0.34,1.8000000000000007,0.5,1.8,0.7,-2.6999999999999886,2.3,-21.7,19.6,2.5,-6.9,-21.5,5.1,0.10000000000000053,0.7999999999999999,2.1,0.2,6.5,-5.9,-19.5,3.4999999999999996,0,0.7,-1,0.09999999999999998,4.729999999999997,-2.96,-13.370000000000001,8.450000000000001,0.10000000000000009,-1.3,-2.9,0.7,0.5,-0.5,-3.5,0,34.400000000000034,-89.9,-229.6,33.3,0,-0.10000000000000003,-0.39999999999999997,-0.10000000000000003,0
2,-0.06521739130434778,1,3,-3,1,-8.32,7.54,17.950000000000003,0.05,-0.09999999999999964,0.2,-0.10000000000000009,-0.9,1.1999999999999993,0.2,3.2,-0.10000000000000009,0.4,0.8,1.4,0,-0.10000000000000009,-0.8,-0.09999999999999998,0.10000000000000003,0.6,-0.4,-1.4,-0.2,0.5,-3.2,-2.5,0.39999999999999997,0,-0.7000000000000001,-1,-0.7,3.799999999999983,44.8,-71.2,-11.3,0.19999999999999996,-1.1,-3.8,0.09999999999999998,-0.3799999999999999,-2.66,-6.83,-0.48,1.9000000000000004,2.2,4.9,0.5,13.699999999999989,27.1,198.7,-15.5,-0.40000000000000213,-1.4000000000000001,-3.4,-5.2,0.7999999999999998,1.2,-1.1999999999999997,0,2,4,-8,0.10000000000000009,0.7,-1.2999999999999998,-3.3,-0.1,-8.719999999999999,6.79,-8.12,-2.17,-0.10000000000000009,0.19999999999999998,-0.09999999999999998,-1,0.8,-0.5000000000000001,-3.2,-0.2,5.300000000000011,15.3,165.3,-10.3,0.20000000000000018,1.3,5,-0.7,0
